CODIGO_MESA,DESCRIPCION,CODIGO_PAIS,NOMBRE_PAIS,CODIGO_DEPARTAMENTO,NOMBRE_DEPARTAMENTO,CODIGO_PROVINCIA,NOMBRE_PROVINCIA,CODIGO_SECCION,NOMBRE_MUNICIPIO,CODIGO_LOCALIDAD,NOMBRE_LOCALIDAD,CODIGO_RECINTO,NOMBRE_RECINTO,NUMERO_MESA,INSCRITOS_HABILITADOS,ASP,ADEPCOCA,CAOSAM,C 2000,C-A,CUMI,CICOTI,CAOTM,UN,FPV,T-INTI,J.A. LLALLA.L.P.,MACOJMA,MAYA C,MIDELUR,MAS-IPSP,MCP - NG,M.I.A.S.U.N.T.A.,MK - PC,MPS,MTS,MYP,PAN-BOL,PDC,PBCSP,UNIDOS,SOL.BO,TS,ML(MARKANAKAS LAYKU),UCS,UVA,V,VOTO_VALIDO,VOTO_BLANCO,VOTO_NULO,VOTO_EMITIDO,VOTO_VALIDO_SISTEMA,VOTO_EMITIDO_SISTEMA
2039832,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,803,Unidad Educativa Brasilia,8,220,4,0,0,0,9,0,0,0,1,0,0,38,0,0,0,48,0,0,0,3,5,0,1,0,38,0,1,0,0,0,0,4,152,35,7,194,152,194
2039852,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,803,Unidad Educativa Brasilia,10,220,3,0,0,0,9,0,0,0,5,1,0,43,0,0,0,62,0,0,0,2,3,0,1,0,19,0,2,0,0,0,0,3,153,38,10,201,153,201
2039862,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,803,Unidad Educativa Brasilia,11,220,2,0,0,0,9,0,0,0,5,0,0,37,0,0,0,41,0,0,0,2,6,0,0,0,27,0,1,0,0,0,0,7,137,49,11,197,137,197
2039892,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,803,Unidad Educativa Brasilia,14,220,3,0,0,0,12,0,0,0,4,1,0,43,0,0,0,34,0,0,0,5,7,0,0,0,26,0,0,0,0,0,0,3,138,52,14,204,138,204
2039942,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,803,Unidad Educativa Brasilia,19,220,2,0,0,0,6,0,0,0,3,2,0,35,0,0,0,45,0,0,0,3,7,0,2,0,30,1,3,0,0,0,0,9,148,27,18,193,148,193
2039952,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,803,Unidad Educativa Brasilia,20,220,1,0,0,0,7,0,0,0,6,3,0,48,0,0,0,41,0,0,0,1,7,0,1,0,20,0,3,0,0,0,0,3,141,39,11,191,141,191
2039962,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,803,Unidad Educativa Brasilia,21,91,2,0,0,0,5,0,0,0,1,0,0,26,0,0,0,16,0,0,0,0,1,0,1,0,13,0,0,0,0,0,0,1,66,14,5,85,66,85
2039982,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,804,Unidad Educativa Juan Capriles,2,220,1,0,0,0,10,0,0,0,1,0,0,50,0,0,0,60,0,0,0,3,4,0,2,0,25,2,2,0,0,0,0,2,162,31,5,198,162,198
2040002,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,804,Unidad Educativa Juan Capriles,4,220,0,0,0,0,7,0,0,0,0,2,0,40,0,0,0,66,0,0,0,1,2,0,1,0,31,0,2,0,0,0,0,2,154,42,3,199,154,199
2040042,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,804,Unidad Educativa Juan Capriles,8,220,4,0,0,0,9,0,0,0,3,2,0,42,0,0,0,48,0,0,0,1,4,0,1,0,26,0,2,0,0,0,0,5,147,40,6,193,147,193
2040052,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,804,Unidad Educativa Juan Capriles,9,220,4,0,0,0,5,0,0,0,4,0,0,48,0,0,0,54,0,0,0,1,7,0,0,0,14,1,3,0,0,0,0,4,145,36,9,190,145,190
2040082,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,804,Unidad Educativa Juan Capriles,12,220,3,0,0,0,9,0,0,0,1,1,0,39,0,0,0,57,0,0,0,1,13,0,1,0,22,1,1,0,0,0,0,1,150,31,3,184,150,184
2040092,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,804,Unidad Educativa Juan Capriles,13,220,1,0,0,0,7,0,0,0,4,1,0,47,0,0,0,54,0,0,0,1,3,0,1,0,16,1,2,0,0,0,0,3,141,49,9,199,141,199
2040112,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,804,Unidad Educativa Juan Capriles,15,220,3,0,0,0,3,0,0,0,2,1,0,48,0,0,0,50,0,0,0,0,8,0,1,0,19,0,0,0,0,0,0,2,137,31,14,182,137,182
2040142,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,804,Unidad Educativa Juan Capriles,18,107,1,0,0,0,4,0,0,0,2,2,0,24,0,0,0,19,0,0,0,0,5,0,1,0,10,0,4,0,0,0,0,1,73,20,0,93,73,93
2040272,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,2607,Col. Vicente Tejada,13,220,5,0,0,0,11,0,0,0,6,1,0,42,0,0,0,47,0,0,0,0,6,0,1,0,31,1,2,0,0,0,0,2,155,40,4,199,155,199
2040322,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,2607,Col. Vicente Tejada,18,220,7,0,0,0,1,0,0,0,1,0,0,39,0,0,0,51,0,0,0,1,7,0,2,0,30,2,2,0,0,0,0,3,146,35,17,198,146,198
2040402,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,2607,Col. Vicente Tejada,26,220,3,0,0,0,4,0,0,0,4,2,0,41,0,0,0,52,0,0,0,0,6,0,1,0,38,1,1,0,0,0,0,0,153,36,6,195,153,195
2040482,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,2609,Escuela Tejada Triangular,5,220,2,0,0,0,8,0,0,0,3,1,0,59,0,0,0,40,0,0,0,2,5,0,1,0,27,0,2,0,0,0,0,6,156,28,9,193,156,193
2040502,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,2609,Escuela Tejada Triangular,7,220,1,0,0,0,4,0,0,0,1,1,0,40,0,0,0,55,0,0,0,1,8,0,1,0,27,2,0,0,0,0,0,2,143,41,14,198,143,198
2040512,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,2609,Escuela Tejada Triangular,8,220,2,0,0,0,10,0,0,0,2,1,0,29,0,0,0,60,0,0,0,1,11,0,0,0,25,1,2,0,0,0,0,3,147,51,2,200,147,200
2040522,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,2609,Escuela Tejada Triangular,9,220,2,0,0,0,8,0,0,0,1,1,0,38,0,0,0,33,0,0,0,3,11,0,1,0,45,0,3,0,0,0,0,2,148,38,7,193,148,193
2040852,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1002,Unidad Educativa Donozo Torres,7,220,3,0,0,0,4,0,0,0,3,1,0,26,0,0,0,39,0,0,0,0,2,0,0,0,59,1,5,0,0,0,0,8,151,31,8,190,151,190
2040862,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1002,Unidad Educativa Donozo Torres,8,220,2,0,0,0,11,0,0,0,4,1,0,31,0,0,0,40,0,0,0,4,5,0,1,0,67,1,5,0,0,0,0,3,175,17,4,196,175,196
2040902,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1002,Unidad Educativa Donozo Torres,12,220,5,0,0,0,8,0,0,0,7,0,0,33,0,0,0,28,0,0,0,2,4,0,4,0,76,0,3,0,0,0,0,2,172,22,5,199,172,199
2040922,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1002,Unidad Educativa Donozo Torres,14,220,4,0,0,0,11,0,0,0,4,0,0,34,0,0,0,34,0,0,0,1,6,0,0,0,68,1,3,0,0,0,0,1,167,26,7,200,167,200
2040942,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1002,Unidad Educativa Donozo Torres,16,220,2,0,0,0,9,0,0,0,1,2,0,37,0,0,0,39,0,0,0,5,2,0,0,0,52,0,2,0,0,0,0,4,155,37,6,198,155,198
2040952,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1002,Unidad Educativa Donozo Torres,17,220,2,0,0,0,3,0,0,0,4,1,0,20,0,0,0,39,0,0,0,5,2,0,0,0,67,0,5,0,0,0,0,5,153,30,11,194,153,194
2040992,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1002,Unidad Educativa Donozo Torres,21,29,1,0,0,0,1,0,0,0,1,1,0,2,0,0,0,4,0,0,0,0,1,0,0,0,9,0,1,0,0,0,0,0,21,2,2,25,21,25
2041002,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1003,Col. Heroes del Pacifico,1,220,2,0,0,0,7,0,0,0,2,3,0,32,0,0,0,23,0,0,0,1,8,0,1,0,67,0,2,0,0,0,0,2,150,35,11,196,150,196
2041042,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1003,Col. Heroes del Pacifico,5,220,0,0,0,0,8,0,0,0,5,2,0,24,0,0,0,34,0,0,0,4,1,0,2,0,64,0,7,0,0,0,0,3,154,32,6,192,154,192
2041072,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1003,Col. Heroes del Pacifico,8,220,1,0,0,0,9,0,0,0,4,0,0,23,0,0,0,23,0,0,0,1,7,0,0,0,76,2,9,0,0,0,0,3,158,32,6,196,158,196
2041092,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1003,Col. Heroes del Pacifico,10,220,2,0,0,0,8,0,0,0,5,1,0,25,0,0,0,27,0,0,0,3,4,0,4,0,77,1,2,0,0,0,0,1,160,35,5,200,160,200
2041112,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1003,Col. Heroes del Pacifico,12,220,2,0,0,0,5,0,0,0,3,3,0,39,0,0,0,32,0,0,0,0,4,0,0,0,66,0,5,0,0,0,0,4,163,26,7,196,163,196
2041172,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1003,Col. Heroes del Pacifico,18,220,0,0,0,0,2,0,0,0,8,1,0,19,0,0,0,18,0,0,0,1,5,0,2,0,86,0,6,0,0,0,0,5,153,28,8,189,153,189
2041202,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1003,Col. Heroes del Pacifico,21,220,1,0,0,0,3,0,0,0,3,1,0,26,0,0,0,28,0,0,0,2,9,0,0,0,66,0,1,0,0,0,0,3,143,27,18,188,143,188
2041212,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1003,Col. Heroes del Pacifico,22,203,3,0,0,0,8,0,0,0,2,2,0,27,0,0,0,27,0,0,0,1,2,0,0,0,61,1,3,0,0,0,0,3,140,29,8,177,140,177
2041332,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,30040,U.E. Batallón Colorados (Temporal),4,220,2,0,0,0,5,0,0,0,9,1,0,33,0,0,0,32,0,0,0,3,5,0,2,0,62,0,6,0,0,0,0,6,166,25,5,196,166,196
2041372,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,30040,U.E. Batallón Colorados (Temporal),8,220,0,0,0,0,12,0,0,0,3,3,0,32,0,0,0,24,0,0,0,2,8,0,1,0,54,2,4,0,0,0,0,1,146,34,7,187,146,187
2041382,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,30040,U.E. Batallón Colorados (Temporal),9,220,1,0,0,0,8,0,0,0,5,1,0,22,0,0,0,25,0,0,0,2,2,0,0,0,76,1,6,0,0,0,0,1,150,35,12,197,150,197
2041392,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,30040,U.E. Batallón Colorados (Temporal),10,124,0,0,0,0,4,0,0,0,1,3,0,19,0,0,0,15,0,0,0,4,2,0,1,0,40,0,5,0,0,0,0,4,98,6,4,108,98,108
2041402,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,30041,U.E. Modesto Omiste(Temporal),1,220,3,0,0,0,8,0,0,0,2,2,0,33,0,0,0,38,0,0,0,1,3,0,0,0,58,1,4,0,0,0,0,1,154,29,8,191,154,191
2041452,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,30041,U.E. Modesto Omiste(Temporal),6,220,2,0,0,0,13,0,0,0,3,0,0,26,0,0,0,32,0,0,0,0,3,0,0,0,68,0,1,0,0,0,0,0,148,30,15,193,148,193
2041562,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1004,Colegio Mariscal Andres De Santa Cruz,5,220,1,0,0,0,6,0,0,0,3,1,0,43,0,0,0,29,0,0,0,3,12,0,0,0,44,0,3,0,0,0,0,0,145,40,12,197,145,197
2041582,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1004,Colegio Mariscal Andres De Santa Cruz,7,220,3,0,0,0,2,0,0,0,4,0,0,22,0,0,0,52,0,0,0,1,12,0,3,0,49,0,4,0,0,0,0,3,155,37,5,197,155,197
2041962,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1101,Esc. Libertad en las Americas,37,220,4,0,0,0,8,0,0,0,2,1,0,54,0,0,0,60,0,0,0,0,8,0,0,0,24,2,0,0,0,0,0,3,166,31,2,199,166,199
2041972,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1101,Esc. Libertad en las Americas,38,24,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,20,4,0,24,20,24
2042072,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1102,Col. Rotary Chuquiago Marca,1,220,2,0,0,0,8,0,0,0,4,0,0,42,0,0,0,65,0,0,0,0,7,0,1,0,23,0,1,0,0,0,0,0,153,33,5,191,153,191
2042092,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1102,Col. Rotary Chuquiago Marca,3,220,4,0,0,0,4,0,0,0,1,1,0,55,0,0,0,58,0,0,0,1,8,0,2,0,16,1,0,0,0,0,0,3,154,36,7,197,154,197
2042172,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1102,Col. Rotary Chuquiago Marca,11,220,2,0,0,0,5,0,0,0,4,1,0,49,0,0,0,59,0,0,0,0,2,0,0,0,20,1,5,0,0,0,0,5,153,29,5,187,153,187
2042192,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1102,Col. Rotary Chuquiago Marca,13,220,2,0,0,0,6,0,0,0,3,0,0,57,0,0,0,62,0,0,0,2,3,0,2,0,18,1,3,0,0,0,0,2,161,36,5,202,161,202
2042242,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1102,Col. Rotary Chuquiago Marca,18,220,1,0,0,0,9,0,0,0,0,2,0,44,0,0,0,68,0,0,0,3,6,0,2,0,20,0,4,0,0,0,0,0,159,32,5,196,159,196
2042252,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1102,Col. Rotary Chuquiago Marca,19,220,2,0,0,0,4,0,0,0,1,2,0,72,0,0,0,42,0,0,0,0,5,0,5,0,17,0,5,0,0,0,0,2,157,31,9,197,157,197
2042572,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1103,Col. Bolivia,7,220,2,0,0,0,2,0,0,0,1,4,0,41,0,0,0,69,0,0,0,0,5,0,3,0,13,0,1,0,0,0,0,1,142,41,10,193,142,193
2042592,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1103,Col. Bolivia,9,220,2,0,0,0,6,0,0,0,2,2,0,47,0,0,0,68,0,0,0,1,10,0,1,0,7,1,3,0,0,0,0,1,151,36,10,197,151,197
2042612,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1103,Col. Bolivia,11,220,2,0,0,0,3,0,0,0,3,0,0,50,0,0,0,67,0,0,0,1,7,0,3,0,16,0,2,0,0,0,0,0,154,38,7,199,154,199
2042642,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1103,Col. Bolivia,14,220,2,0,0,0,3,0,0,0,4,4,0,52,0,0,0,71,0,0,0,1,4,0,2,0,21,1,1,0,0,0,0,1,167,34,4,205,167,205
2042652,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1103,Col. Bolivia,15,220,1,0,0,0,5,0,0,0,2,2,0,49,0,0,0,55,0,0,0,4,7,0,3,0,12,0,1,0,0,0,0,0,141,45,7,193,141,193
2042692,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1103,Col. Bolivia,19,220,1,0,0,0,7,0,0,0,2,2,0,50,0,0,0,64,0,0,0,2,5,0,0,0,15,0,1,0,0,0,0,1,150,37,3,190,150,190
2042842,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1201,Col. 25 de Julio,13,220,0,0,0,0,3,0,0,0,0,1,0,45,0,0,0,68,0,0,0,0,5,0,0,0,7,0,1,0,0,0,0,2,132,58,2,192,132,192
2042992,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1202,Col. España,3,220,1,0,0,0,1,0,0,0,1,0,0,44,0,0,0,83,0,0,0,1,2,0,1,0,4,0,0,0,0,0,0,0,138,49,6,193,138,193
2043092,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1202,Col. España,13,220,3,0,0,0,1,0,0,0,0,0,0,51,0,0,0,83,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,1,149,40,3,192,149,192
2043112,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1202,Col. España,15,220,1,0,0,0,5,0,0,0,2,4,0,27,0,0,0,72,0,0,0,0,7,0,0,0,4,1,1,0,0,0,0,1,125,61,6,192,125,192
2043752,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,30044,U.E Virgen De Copacabana (Temporal),16,220,1,0,0,0,5,0,0,0,0,3,0,44,0,0,0,69,0,0,0,2,3,0,0,0,3,0,2,0,0,0,0,3,135,61,4,200,135,200
2043772,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,30044,U.E Virgen De Copacabana (Temporal),18,220,3,0,0,0,6,0,0,0,2,1,0,30,0,0,0,77,0,0,0,0,6,0,2,0,7,0,0,0,0,0,0,0,134,48,6,188,134,188
2044822,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1205,Col. 18 de Diciembre,18,220,1,0,0,0,3,0,0,0,0,1,0,43,0,0,0,85,0,0,0,2,6,0,1,0,2,0,1,0,0,0,0,0,145,52,5,202,145,202
2045152,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1207,Colegio 23 de Marzo,13,220,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,84,0,0,0,3,3,0,0,0,2,0,0,0,0,0,0,1,139,57,2,198,139,198
2046132,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1301,Unidad Educativa Republica de Francia,1,220,1,0,0,0,4,0,0,0,0,0,0,64,0,0,0,58,0,0,0,0,7,0,0,0,9,0,2,0,0,0,0,3,148,38,9,195,148,195
2047162,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1305,Colegio 6 de Junio,17,220,0,0,0,0,2,0,0,0,5,0,0,39,0,0,0,78,0,0,0,0,8,0,1,0,20,0,3,0,0,0,0,4,160,37,8,205,160,205
2047602,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1307,Centro Educativo Catolico Mercedes,5,220,1,0,0,0,1,0,0,0,2,0,0,45,0,0,0,82,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,2,144,44,6,194,144,194
2047612,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1307,Centro Educativo Catolico Mercedes,6,220,1,0,0,0,3,0,0,0,2,1,0,51,0,0,0,69,0,0,0,0,9,0,3,0,5,0,2,0,0,0,0,3,149,42,11,202,149,202
2047802,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1308,Unidad Educativa Tupac Amaru,9,220,0,0,0,0,1,0,0,0,2,0,0,42,0,0,0,63,0,0,0,1,6,0,2,0,6,1,1,0,0,0,0,0,125,63,6,194,125,194
2047912,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1401,Esc. Bolivar Municipal,5,220,6,0,0,0,2,0,0,0,0,0,0,59,0,0,0,55,0,0,0,1,8,0,0,0,17,0,0,0,0,0,0,3,151,40,5,196,151,196
2047932,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1401,Esc. Bolivar Municipal,7,220,3,0,0,0,3,0,0,0,1,1,0,56,0,0,0,63,0,0,0,0,8,0,2,0,19,1,2,0,0,0,0,3,162,38,9,209,162,209
2047942,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1401,Esc. Bolivar Municipal,8,220,2,0,0,0,7,0,0,0,0,1,0,51,0,0,0,65,0,0,0,1,5,0,0,0,9,0,2,0,0,0,0,3,146,47,7,200,146,200
2047962,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1401,Esc. Bolivar Municipal,10,220,0,0,0,0,6,0,0,0,3,1,0,44,0,0,0,63,0,0,0,0,4,0,3,0,14,1,0,0,0,0,0,1,140,44,7,191,140,191
2047982,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1401,Esc. Bolivar Municipal,12,220,4,0,0,0,5,0,0,0,1,2,0,47,0,0,0,63,0,0,0,2,6,0,0,0,24,0,1,0,0,0,0,4,159,31,8,198,159,198
2048052,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1402,Colegio Puerto Del Rosario,1,220,4,0,0,0,7,0,0,0,2,1,0,58,0,0,0,61,0,0,0,4,6,0,1,0,22,1,3,0,0,0,0,2,172,16,9,197,172,197
2048062,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1402,Colegio Puerto Del Rosario,2,220,1,0,0,0,3,0,0,0,2,1,0,58,0,0,0,63,0,0,0,0,6,0,3,0,22,1,0,0,0,0,0,0,160,25,7,192,160,192
2048192,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1403,Colegio Puerto Del Rosario,3,220,5,0,0,0,4,0,0,0,4,2,0,52,0,0,0,59,0,0,0,1,4,0,2,0,17,0,0,0,0,0,0,3,153,45,1,199,153,199
2048222,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1403,Colegio Puerto Del Rosario,6,220,1,0,0,0,5,0,0,0,3,0,0,53,0,0,0,61,0,0,0,0,8,0,1,0,18,1,1,0,0,0,0,3,155,37,13,205,155,205
2048242,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1403,Colegio Puerto Del Rosario,8,220,4,0,0,0,9,0,0,0,3,1,0,59,0,0,0,51,0,0,0,0,8,0,0,0,24,0,1,0,0,0,0,5,165,27,4,196,165,196
2048262,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1403,Colegio Puerto Del Rosario,10,220,3,0,0,0,7,0,0,0,8,1,0,42,0,0,0,66,0,0,0,2,8,0,0,0,18,1,1,0,0,0,0,3,160,35,9,204,160,204
2048872,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1501,Unidad Educativa Union Europea,25,220,2,0,0,0,5,0,0,0,3,1,0,49,0,0,0,53,0,0,0,1,5,0,2,0,16,1,4,0,0,0,0,1,143,50,7,200,143,200
2048902,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,1501,Unidad Educativa Union Europea,28,220,2,0,0,0,3,0,0,0,3,0,0,45,0,0,0,42,0,0,0,0,8,0,2,0,26,0,5,0,0,0,0,2,138,52,11,201,138,201
2049202,ASAMBLEISTA TERRITORIO,32,Bolivia,2,La Paz,1,Murillo,5,El Alto,820,El Alto,30043,U.E. Unión Bolivariana (Temporal),9,220,2,0,0,0,5,0,0,0,3,1,0,43,0,0,0,55,0,0,0,4,2,0,1,0,28,0,2,0,0,0,0,2,148,38,4,190,148,190
